يعيشك	B-Politenesse
إلى	B-Destination
تونس	I-Destination


كارت_فيداليتي	B-Ticket_Type


وحده	B-Ticket_Numbers
أدمسيون	B-Booking_Req
بالله	B-Politenesse
قفصه	B-Destination


أيه	B-Acceptance


تونس	B-Destination


نعم	B-Clarification_Req


برميار	B-Class
ثم	B-Existence_Req


ميسالش	O
نقص	B-Booking_Req
برميير	B-Class


تران	B-Train
غدوه	B-Day
الماضي_ساعه	B-Dep_hour


غدوه	B-Day


أيه	B-Acceptance


أيه	B-Acceptance


اه	O
لا	B-Rejection
اي	B-Acceptance
عادي	B-Ticket_Type


برميير	B-Class
و	B-Choice
لا	I-Choice
دوزييم	B-Class
هذا	B-Clarification_Req


شنو	B-Clarification_Req
هذا	I-Clarification_Req


برميير	B-Class
ثم	B-Existence_Req


اعطيني	B-Booking_Req
برميير	B-Class


شنزيدك	B-Clarification_Req
عالثناش	B-Fare


أي	B-Politenesse
سيدي	I-Politenesse
هذا	B-Fare
خمس	I-Fare
لاف	I-Fare


غدوه	B-Day
ماهو	B-Clarification_Req


تفضل	B-Politenesse
أي	I-Politenesse


قرنباليه	B-Destination


تفضل	B-Politenesse


بالله	B-Politenesse
تران	B-Train
ألي_روتور	B-Ticket_Type
آكسبراس	B-Train_Type
نهار	B-Day
لحد	I-Day
في	B-Dep_hour
السبعه	I-Dep_hour


ايوه	B-Acceptance


أيه	B-Acceptance


ماهو	B-Clarification_Req
روتور	B-Ticket_Type
منغير	O
ريزرفسيون	B-Booking_Req
هك	B-Clarification_Req
ولا	B-Choice


سايب	O
خليه	O


ثلاثين	B-Fare


باهي	B-Acceptance


القلعه	B-Destination


سلام_عليكم	B-Begin_Greeting


قفصه	B-Destination
بربي	B-Politenesse


وقتاه	B-Dep_Hour_Req
خروج	B-Departure_Cpt


تونس	B-Destination


تونس	B-Destination
برميير	B-Class
تو	B-Dep_hour


تونس	B-Destination


تونس	B-Destination


قداه	B-Price_Req


سلام	B-Begin_Greeting
وقتاه	B-Dep_Hour_Req
خروج	B-Departure_Cpt
تران	B-Train


نقص	B-Booking_Req
تسكره	B-Ticket
إلى	B-Destination
سوسه	I-Destination


ثلاث	B-Fare
لاف	I-Fare


بربي	B-Politenesse
ورقه	B-Hour_Cpt
متاع	I-Hour_Cpt
لوقات	I-Hour_Cpt
عيش	B-Politenesse
خويا	I-Politenesse
سامحني	B-Politenesse


تونس	B-Destination
كلاس	B-Class
برميير	I-Class


نعم	B-Clarification_Req


إنشا_الله	B-Politenesse


أيه	B-Acceptance
تو	B-Dep_hour


بارك_الله_فيك	B-Politenesse
يرحم_والديك	B-Politenesse


تونس	B-Destination
كلاس	B-Class
برميير	I-Class


توزر	B-Destination


كان	O
دينار	O


تونس	B-Destination


تونس	B-Destination
لربعه_ونص	B-Dep_hour


سبعتاش	B-Fare
وميا	I-Fare
عندك	B-Clarification_Req
الفين	B-Fare
وميا	I-Fare


قفصه	B-Destination


قفصه	B-Destination


زوز	B-Ticket_Numbers


نعم	B-Clarification_Req


تونس	B-Destination


كارت	B-Ticket_Type


تونس	B-Destination


نعم	B-Clarification_Req


لا	B-Rejection
والله	O
معندي	O


بير_بورقبه	B-Destination


نعم	B-Clarification_Req


اه	B-Clarification_Req


لا	B-Rejection
وحده	B-Ticket_Numbers
برك	O


بير_بورقبه	B-Destination
برميار	B-Class
كلاس	I-Class


عشره	B-Fare
لاف	I-Fare
وأربعه	I-Fare
ميا	I-Fare


ثلاثه	B-Ticket_Numbers
ألي_روتور	B-Ticket_Type


ثلاثه	B-Fare
وستين	I-Fare


برميير	B-Class
كلاس	I-Class
بقداه	B-Price_Req
و	B-Coordination
دوزييم	B-Class
كلاس	I-Class
بقداه	B-Price_Req


برميير	B-Class
كلاس	I-Class
بقداه	B-Price_Req
و	B-Coordination
دوزييم	B-Class
كلاس	I-Class
بقداه	B-Price_Req


تونس	B-Destination


أعمل	B-Booking_Req
زوز	B-Ticket_Numbers
دوزييم	B-Class
اي	O


سلام_عليكم	B-Begin_Greeting


زوز	B-Ticket_Numbers
تسكره	B-Ticket
ألي_روتور	B-Ticket_Type
تونس	B-Destination


بثنين	B-Fare
واربعين	I-Fare
دينار	I-Fare
ماهو	B-Clarification_Req


توزر	B-Destination
بالله	B-Politenesse


الرقاب	B-Destination
كان	B-Existence_Req
ثم	I-Existence_Req


وكييبدا	O
عندك	O
كارت	B-Ticket_Type
زاد	O


ثماني	B-Fare
لاف	I-Fare
وسبعميا	I-Fare


اه	B-Clarification_Req


سوسه	B-Destination


سوسه	B-Destination


متلوي	B-Destination


ثناش	B-Fare


سلام	B-Begin_Greeting


سته	O
واربعه	O


قلعه_الصغيره	B-Destination
ثم	B-Existence_Req
كان	B-Train_Type
آكسبراس	I-Train_Type


آكسبراس	B-Train_Type


ثم	B-Existence_Req
مش	B-Clarification_Req
في	B-Train_Type
آكسبراس	I-Train_Type


مش	B-Clarification_Req
آكسبراس	B-Train_Type


بقداه	B-Price_Req
تسكره	B-Ticket


توزر	B-Destination


عندك	B-Existence_Req
الفين	B-Fare
وخمسميا	I-Fare
وخمسين	I-Fare


سلام_عليكم	B-Begin_Greeting
بالله	B-Politenesse
على	B-Destination
تونس	I-Destination


على	B-Destination
تونس	I-Destination


يرحم_بوك	B-Politenesse


سلام_عليكم	B-Begin_Greeting


بالله	B-Politenesse
وقت	B-Hour_Cpt
وقتاه	B-Dep_Hour_Req
تران	B-Train
تونس	B-Destination


و	B-Coordination
ثم	B-Existence_Req
تران	B-Train
بعد	B-Dep_hour


و	B-Coordination
قبل	B-Dep_hour
آكسبراس	B-Train_Type
ثم	B-Existence_Req
تران	B-Train
آخر	O


لالا	B-Rejection
إلي	B-Dep_hour
بعد	I-Dep_hour


ثم	B-Existence_Req
بير_بورقبه	B-Destination
تو	B-Dep_hour


توزر	B-Destination


توزر	B-Destination


الجم	B-Destination


سامحني	B-Politenesse
تران	B-Train
وقتاه	B-Arr_Hour_Req
وصول	B-Arrival_Cpt
من	B-Origin
قابس	I-Origin


أيه	O
وقتاه	B-Arr_Hour_Req
يوص	O


أيه	O


درج	B-Arr_hour
آخر	I-Arr_hour


تران	B-Train
متاع	B-Destination
قفصه	I-Destination
وقتاه	B-Dep_Hour_Req
خروج	B-Departure_Cpt


أيه	B-Acceptance
قفصه	B-Destination


لا	B-Rejection
سند	B-Destination
سند	B-Destination


زوز	B-Ticket_Numbers
سند	B-Destination


سلام_عليكم	B-Begin_Greeting


يا	B-Politenesse
خويا	I-Politenesse
تران	B-Train
من	B-Origin
تونس	I-Origin
وقتاه	B-Arr_Hour_Req
وصول	B-Arrival_Cpt
لهون	B-Destination


أيه	B-Acceptance


تو	B-Dep_hour


سلام_عليكم	B-Begin_Greeting


تونس	B-Destination


نعم	B-Clarification_Req


معنديش	O
معنديش	O


سلام_عليكم	B-Begin_Greeting


بربي	B-Politenesse
سوسه	B-Destination


قلعه_الصغيره	B-Destination
ثم	B-Existence_Req
كان	B-Train_Type
آكسبراس	I-Train_Type


مع	B-Dep_Hour_Req
وقتاه	I-Dep_Hour_Req
سوسه	B-Destination


اه	B-Clarification_Req


سته	B-Dep_hour
واربعه	I-Dep_hour


مال	O
ناخذ	B-Booking_Req
القلعه	B-Destination
وبره	O
و	B-Coordination
غادي	B-Destination
نتصرف	O


اه	B-Clarification_Req


اه	B-Clarification_Req


كيفاه	B-Clarification_Req


ثم	B-Existence_Req
دوزييم	B-Class
ثم	B-Existence_Req
دوزييم	B-Class


باهي	O
بقداه	B-Price_Req
برميير	B-Class


تفضل	B-Politenesse


سلام	B-Begin_Greeting


بربي	B-Politenesse
سوسه	B-Destination


بالله	B-Politenesse
لربعه_ونص	B-Dep_hour
آكسبراس	B-Train_Type
خاجه	O
ثم	B-Existence_Req


نقص	B-Booking_Req
اي	O
بالله	B-Politenesse
إلى	B-Destination
تونس	I-Destination


أيه	B-Acceptance
ألي	B-Ticket_Type
بركه	I-Ticket_Type


نعم	B-Clarification_Req


ثم	B-Existence_Req
تران	B-Train
الجديد	B-Train_Type
لربعه_ونص	B-Dep_hour


خروج	B-Departure_Cpt
من	B-Origin
صفاقس	I-Origin


مرسي	B-Politenesse


المحرس	B-Destination
المحرس	B-Destination


سلام_عليكم	B-Begin_Greeting


بالله	B-Politenesse
كنفرمسيون	B-Booking_Req
يعيشك	B-Politenesse


تو	B-Dep_hour


مزال	B-Dep_Hour_Req


سلام	B-Begin_Greeting


نجم	B-Booking_Req
أعمل	I-Booking_Req
كنفرمسيون	B-Booking_Req
لنهار	B-Day
لثنين	I-Day
تو	B-Dep_hour


ليوم	B-Day
جمعه	I-Day
أيه	B-Acceptance


الماضي_ساعه_ونص	B-Dep_hour


أيه	B-Acceptance


أيه	B-Acceptance


بالله	B-Politenesse
هذا	O
كيفاه	B-Clarification_Req


روتور	B-Departure_Cpt
ام	B-Dep_Hour_Req
وقت	I-Dep_Hour_Req
بالضبط	O


ماهو	B-Clarification_Req
نهار	B-Day
ثمنيه	I-Day
محسوب	O
برميير	B-Day
آخر	O
ديلي	O


منعرفش	O
قلي	B-Dep_Hour_Req
لوقات	I-Dep_Hour_Req
لوقات	B-Hour_Cpt
انيا	O
باش	O
نعرف	O


يرحم_والديك	B-Politenesse


نحب	O
نذكرك	O
الباهي	O
الماضي_ساعه	B-Dep_hour


ثم	B-Existence_Req
الماضي_ساعه	B-Dep_hour


ثم	B-Existence_Req
الماضي_ساعه_ونص	B-Dep_hour
و	B-Coordination
لحداش_وربع	B-Dep_hour


بارك_الله	B-Politenesse


تو	O
الواحد	O
عندو	O
شهره	O
ممشاش	O
بيها	O
نجم	B-Clarification_Req
خروج	B-Departure_Cpt
بيها	O
بعد	B-Dep_hour


آه	B-Clarification_Req


أيه	B-Acceptance


وقتاه	B-Dep_Hour_Req
يرجع	B-Departure_Cpt
أيه	O
معقول	O


زوز	B-Ticket_Numbers
تسكره	B-Ticket
آكسبراس	B-Train_Type


ايوه	B-Acceptance


لالا	B-Rejection
ثلاثه_غير_درج	B-Dep_hour


نعم	B-Clarification_Req


يمكن	O
عندي	O


خويا	B-Politenesse
لعزيز	I-Politenesse


بالله	B-Politenesse
تران	B-Train
وقتاه	B-Dep_Hour_Req
خروج	B-Departure_Cpt
غدوه	B-Day
إلى	B-Destination
سوسه	I-Destination
لعشيه	B-Dep_hour
معنتها	B-Clarification_Req


لا	B-Rejection
قبل	B-Dep_hour
هك	I-Dep_hour
ثم	B-Existence_Req


ثم	B-Existence_Req
كان	I-Existence_Req
هاك	I-Existence_Req
وقتاه	B-Arr_Hour_Req
وصول	B-Arrival_Cpt
غادي	B-Destination


لا	B-Rejection
لا	I-Rejection
خاتر	B-Coordination
خروج	B-Departure_Cpt
للمطار	B-Destination
لازمني	O
وصول	B-Arrival_Cpt
في	B-Destination
سوسه	I-Destination
سونتر	O
معنتها	B-Clarification_Req
باش	O
نكون	O


لا	B-Rejection
فكعلي	B-Rejection
خاتر	O
الطياره	O
خروج	O
العشره	O


السته_وأربعه	B-Dep_hour
خروج	B-Departure_Cpt
هونيا	B-Origin
هو	O


لازمني	O
ثمنيه	B-Arr_hour
وأربعه	I-Arr_hour
نكون	B-Destination
في	I-Destination
المطار	I-Destination


لا	B-Rejection


متاع	B-Dep_hour
الليل	I-Dep_hour
يرحم_والديك	B-Politenesse


لا	B-Rejection
نجم	O
عملتها	O
مره	O


بعيده	O
برشا	O


بعد	B-Dep_hour
ثم	B-Existence_Req
حاجه	O
اخرى	O


في	B-Destination
سوسه	I-Destination
ثمنيه	B-Arr_hour
وأربعه	I-Arr_hour


بعد	B-Dep_hour
تكسي	O
درجين	O
ربع	O
ساعه	O
هواشي	B-Clarification_Req


بقداه	B-Price_Req
الركوب	B-Arrival_Cpt
إلى	B-Destination
سوسه	I-Destination


الركوب	B-Arrival_Cpt
معنتها	B-Clarification_Req
إلى	B-Destination
سوسه	I-Destination


تران	B-Train
الماضي_ثلاثه	B-Dep_hour
غير_درج	I-Dep_hour


تونس	B-Destination
برميير	B-Class


أيه	B-Acceptance


اعطيني	B-Booking_Req
باش	O
تعرف	O
روحي	O


سلام_عليكم	B-Begin_Greeting


باش	B-Booking_Req
أعمل	I-Booking_Req
ريزيرفسيون	I-Booking_Req
لنهار	B-Day
لثنين	I-Day
مسالش	B-Clarification_Req


هذا	O
الماضي_ثلاثه	B-Dep_hour


ثلاثه_غير_درج	B-Dep_hour
دومي	B-Ticket_Type
آن	O


أيه	B-Acceptance
نهار	B-Day
لثنين	I-Day
هكاك	O
ثلاثه_غير_درج	B-Dep_hour


هذا	O
في	O
إل	O


لا	B-Rejection
لا	I-Rejection
هذيك	O
ألي_روتور	B-Ticket_Type
ام	O
كنفيرمسيون	B-Booking_Req
لازم	B-Clarification_Req


لثنين	B-Day
ثلاثه_غير_درج	B-Dep_hour
فرد	O
فواياج	O


جرجيس	B-Destination
طول	O
بقداه	B-Price_Req


ثلاتاش	B-Fare


ثم	B-Existence_Req
دومي	B-Ticket_Type


تران	B-Train
مش	B-Clarification_Req
دومي	B-Ticket_Type
؟	B-Clarification_Req


نجم	B-Booking_Req
تعمل	I-Booking_Req
دومي	B-Ticket_Type
حتى	B-Destination
إلى	I-Destination
قابس	I-Destination
بعد	O
دبر	O
راسك	O


حسب	O
متعرف	O
انت	O
ثم	B-Existence_Req
موفمون	O
ولا	B-Choice


تو	B-Dep_hour
تران	B-Train
إلى	B-Destination
قابس	I-Destination
بقداه	B-Price_Req


قابس	B-Destination
بقداه	B-Price_Req
دومي	B-Ticket_Type


باش	B-Departure_Cpt
خروج	I-Departure_Cpt
ديم	O
حاضر	O
باش	O


أيه	B-Acceptance
أيه	I-Acceptance


سلام	B-Begin_Greeting


اعطيني	B-Booking_Req
وحده	B-Ticket_Numbers
سبعه	B-Dep_hour
ونص	I-Dep_hour


أيه	B-Acceptance
جرجيس	B-Destination


حاشتي	B-Clarification_Req
بال	B-Hour_Cpt
لوقات	I-Hour_Cpt
متاع	B-Train
تران	I-Train
سفرات	O
و	B-Coordination
أعطيني	B-Clarification_Req
رونسنيومون	I-Clarification_Req
على	B-Ticket_Type
كارت	I-Ticket_Type
كارت	B-Ticket_Type
شنيّ	B-Clarification_Req


أيه	O
هي	B-Clarification_Req
شنو	I-Clarification_Req
شنو	B-Clarification_Req
مهمتها	I-Clarification_Req
هاك	O


أيه	O
للطفل	O


ام	O
معنتها	B-Clarification_Req
كيف	O
تتبدا	O
كارت	B-Ticket_Type
تتكلف	O
برومسيون	O
معناها	B-Clarification_Req


يرحم_والديك	B-Politenesse


لا	B-Hour_Cpt
لوقات	I-Hour_Cpt
دي	B-Train
تران	I-Train
يرحم_والديك	B-Politenesse
فيها	O
نمرو	O
متلع	O
لمحطه	O
هذا	O
نمرو	O
تليفون	O
متاع	O
لمحطه	O
علاقه	O
بالمواطن	O


بير_بورقبه	B-Destination


تران	B-Train
تونس	B-Destination
وقتاه	B-Dep_Hour_Req


ثلاثه	B-Dep_hour
إلاّ	I-Dep_hour
خمس	I-Dep_hour
دقايق	I-Dep_hour


زوز	B-Ticket_Numbers
ألي_روتور	B-Ticket_Type


بستين	B-Fare


ثلاثه	B-Dep_hour
إلا	I-Dep_hour
خمس	I-Dep_hour
بالظبط	O


الله_يعينك	B-Politenesse


بالله	B-Politenesse
باش	B-Clarification_Req
نسأل	I-Clarification_Req
تران	B-Train
وقتاه	B-Dep_Hour_Req
خروج	B-Departure_Cpt
مثلا	O
كباش	O
نرجع	O
نركب	B-Departure_Cpt


أيه	O
ما	B-Clarification_Req
هو	I-Clarification_Req
ألي_روتور	B-Ticket_Type
آن	B-Booking_Req
نقص	I-Booking_Req


هو	O
عطاهالي	O
منعرفش	O


نقص	B-Booking_Req
ألي_روتور	B-Ticket_Type


عندي	O
ثلاثه	O
ايام	O
في	O
يديا	O


بالله	B-Politenesse
نسأل	B-Clarification_Req
ريزرفسين	B-Booking_Req
ألي_روتور	B-Ticket_Type
تونس	B-Destination
بقداه	B-Price_Req


مثلا	O
إذا	O
كان	O
مل	B-Day
لثنين	I-Day
للخميس	B-Day


أيه	B-Acceptance


أيه	B-Acceptance


لالا	B-Rejection
برميير	B-Class
كلاس	B-Class_Cpt
آه	O
حاشتي	B-Booking_Req
بيها	I-Booking_Req
دوزييم	B-Class
دوزييم	B-Class
و	B-Coordination
كنفور	B-Class
بثلاثين	B-Fare


أيه	B-Acceptance
باش	O
نفهمك	O
وكهو	O


واحد_وعشرين	B-Fare
معناها	B-Clarification_Req


باهي	O
اسمعني	O
إذا	O
كان	O
مثلا	O
آن	O
مثلا	O


لا	B-Rejection
لا	I-Rejection
لا	I-Rejection


نقولو	O
هكاك	O
مثلا	O
أيه	O


واحد	B-Fare
و	I-Fare
عشرين	I-Fare
ألف	O
إذا	O
كان	O
مرجعتش	O
في	B-Dep_hour
النها	I-Dep_hour
هاك	O
خروج	O
علي	O
تسكره	B-Ticket


عشره	O
أيام	O


روتور	B-Ticket_Type
من	O
تاريخ	O
روتور	B-Departure_Cpt
عشره	O
أيام	O


أيه	O


آ	O
عندي	O
فلابل	O
روتور	B-Departure_Cpt


عشره	O
أيام	O


وإذا	B-Clarification_Req
كان	I-Clarification_Req
نحب	I-Clarification_Req
نروح	B-Departure_Cpt
في	B-Train_Type
آكسبراس	I-Train_Type
منزيدش	B-Clarification_Req
معناها	B-Clarification_Req
منربحش	O
ريدكسيون	O


اه	O
فهمتك	B-Acceptance


آه	O
فهمتك	B-Acceptance


مثلا	O
نقولو	O
واحد_وعشرين	B-Fare
ألف	I-Fare
و	B-Coordination
نحب	B-Booking_Req
نركب	I-Booking_Req
آكسبراس	B-Train_Type
من	B-Origin
تونس	I-Origin
قداه	B-Price_Req
ندفع	I-Price_Req
نولي	O


آه	O


بالله	B-Politenesse
نصيحه	O
اما	O
خير	O
فيداليتي	B-Ticket_Type
ولا	B-Choice
أعمل	B-Booking_Req
هكاي	I-Booking_Req
ريزرفسيون	I-Booking_Req


وشي	B-Clarification_Req
فيداليتي	B-Ticket_Type
خير	O


ريزرفسيون	B-Booking_Req
متاعها	O
خير	O


حاشتي	B-Booking_Req
ريزرفسيون	I-Booking_Req
ألي_روتور	B-Ticket_Type
تونس	B-Destination


ثلاثه_غير_درج	B-Dep_hour
تآهو	O
عندو	O
ثلاثه_غير_درج	B-Dep_hour


وقتاه	B-Dep_Hour_Req
خروج	B-Departure_Cpt


حسبت	O
الساعتين_ونص	O


لا	B-Rejection
ألي	B-Ticket_Type
برك	I-Ticket_Type
كارت	B-Ticket_Type
راهو	O


ولدي	O
عندو	O
كارت	B-Ticket_Type
كارت	B-Ticket_Type


أيه	B-Acceptance
أيه	I-Acceptance


بالله	B-Politenesse
تونس	B-Destination
كنفور	B-Class
يعيشك	B-Politenesse


قداه	B-Price_Req


لالا	B-Rejection
روتور	B-Ticket_Type
تحبلي	O
برشا	O


خليها	B-Booking_Req
ألي	B-Ticket_Type


ثلاثه_غير_درج	B-Dep_hour


برميير	B-Class
تونس	B-Destination


سلام	B-Begin_Greeting
تونس	B-Destination
وقتاه	B-Dep_Hour_Req
بالله	B-Politenesse


سلام_عليكم	B-Begin_Greeting


عيش	B-Politenesse
ولدي	I-Politenesse
سوسه	B-Destination


علبالي	O


قداه	B-Price_Req


آه	B-Clarification_Req


عادي	B-Ticket_Type
عادي	B-Ticket_Type


سلام_عليكم	B-Begin_Greeting


سوسه	B-Destination
يا	O
بابا	O


قداه	B-Price_Req
قتلي	O


هاك	O
قداه	B-Price_Req
سبعه	B-Ticket_Numbers


صباح_الخير	B-Begin_Greeting


تونس	B-Destination
برميير	B-Class
كلاس	B-Class_Cpt


تونس	B-Destination
برميير	B-Class
كلاس	B-Class_Cpt


أيه	B-Acceptance
لحداش_وربع	B-Dep_hour


ثناش_ألف	B-Fare
و	I-Fare
اربعميا	I-Fare
و	I-Fare
خمسين	I-Fare


تفضل	B-Politenesse


سوسه	B-Destination
سوسه	B-Destination


دوزييم	B-Class


صباح_الخير	B-Begin_Greeting


ألي_روتور	B-Ticket_Type
برميير	B-Class
تونس	B-Destination


أيه	B-Acceptance
لحداش	B-Dep_hour
و	I-Dep_hour
اربعه	I-Dep_hour


عندي	O


تعرف	B-Clarification_Req
برميير	B-Class
نلقاه	B-Existence_Req
من	O
قدام	O
ولاّ	B-Choice
من	O
تالي	O


باهي	B-Acceptance
باش	O
منقعدش	O
نجري	O


باهي	B-Acceptance
عيش	B-Politenesse
ولدي	I-Politenesse


سلام	B-Begin_Greeting


آن	O
تسكره	B-Ticket
عادي	B-Ticket_Type
إلى	B-Destination
تونس	I-Destination


آن	O
تسكره	B-Ticket
عادي	B-Ticket_Type
إلى	B-Destination
تونس	I-Destination


آه	B-Clarification_Req
ثم	B-Existence_Req
برميير	B-Class


لا	B-Rejection
لا	I-Rejection
كنفور	B-Class
أعطيني	B-Booking_Req


وقتاه	B-Dep_Hour_Req
هو	O
تران	B-Train
بربي	B-Politenesse
سامحني	B-Politenesse


تونس	B-Destination


شبيها	B-Clarification_Req
بخمسطاش	B-Fare
نمي	I-Fare
تونس	B-Destination
علاه	B-Clarification_Req


نعم	B-Clarification_Req


شنو	B-Clarification_Req
وفات	O


وي	B-Acceptance
بيان	O
سير	O
نقرى	O


تونس	B-Destination
وقتاه	B-Dep_Hour_Req


لحداش	B-Dep_hour
ولاّ	B-Choice
لحداش_وربع	B-Dep_hour
هو	O


حداش_ألف	B-Fare
و	I-Fare
تسعميا	I-Fare
هو	O


تونس	B-Destination


عندي	O
دينار	B-Fare
برك	O


بقداه	B-Price_Req
هي	O
تسكره	B-Ticket


تونس	B-Destination
برميير	B-Class


زوز	B-Ticket_Numbers
كنفور	B-Class
تونس	B-Destination


أيه	B-Acceptance


سلام_عليكم	B-Begin_Greeting


سوسه	B-Destination


تونس	B-Destination


ألي_روتور	B-Ticket_Type
تونس	B-Destination


عادي	B-Train_Type


عادي	B-Train_Type


معنديش	O


سوسه	B-Destination


سوسه	B-Destination


سلام_عليكم	B-Begin_Greeting


...	O


وحده	B-Ticket_Numbers
تونس	B-Destination
...	O
دوزييم	B-Class
كلاس	B-Class_Cpt


حداش_ألف	B-Fare
و	I-Fare
تسعميا	I-Fare


رزرفسيون	B-Booking_Req
للجم	B-Destination
يعيشك	B-Politenesse


رزرفسيون	B-Booking_Req
للجم	B-Destination


برميير	B-Class


تونس	B-Destination


الفين	B-Fare


بالله	B-Politenesse
تونس	B-Destination
لحداش_وربع	B-Dep_hour


لا	B-Rejection
لا	I-Rejection


تسكره	B-Ticket
حمام_لنف	B-Destination


برميير	B-Class
كلاس	B-Class_Cpt
أيوه	B-Acceptance


لحداش	B-Dep_hour
ونص	I-Dep_hour
تران	B-Train
؟	B-Clarification_Req


نقص	B-Booking_Req
تونس	B-Destination


تونس	B-Destination


تونس	B-Destination


بالله	B-Politenesse
باش	B-Booking_Req
رازرفيلي	I-Booking_Req
متاع	O
لعشيه	B-Dep_hour


سته	B-Dep_hour
ثم	B-Existence_Req


سته	B-Dep_hour
و	I-Dep_hour
اربعه	I-Dep_hour
وصول	B-Path_Request
وصول	B-Path_Request
للجم	B-Destination


وصول	B-Arrival_Cpt
في	B-Destination
الجم	I-Destination


أي	O
نقص	B-Booking_Req
تونس	B-Destination


لا	B-Rejection
نقص	B-Booking_Req
صفاقس	B-Destination
باش	O
نركب	O


نجم	B-Clarification_Req
نقص	B-Booking_Req
الجم	B-Origin
تونس	B-Destination


آن	O
نحب	B-Booking_Req
نقص	I-Booking_Req
إل	O
الجم	B-Origin
تونس	B-Destination


ولاّ	B-Choice
نقص	B-Booking_Req
صفاقس	B-Origin
و	B-Coordination
نركب	O
فيه	O
من	B-Origin
غادي	I-Origin


آ	O
تونس	B-Destination


عطيتك	O
عشرين	B-Fare


نعم	B-Clarification_Req


أيه	B-Acceptance
تونس	B-Destination


هو	O
من	B-Origin
قابس	I-Origin
وصول	B-Path_Request


زوز	B-Ticket_Numbers
تونس	B-Destination


تونس	B-Destination
صاحبي	B-Politenesse


بير_بورقبه	B-Destination


برميير	B-Class
شمنو	B-Train
سوسه	B-Destination


تونس	B-Destination


زوز	B-Ticket_Numbers
نابل	B-Destination


رزرفسيون	B-Booking_Req


تونس	B-Destination


صباح_الخير	B-Begin_Greeting


تسكره	B-Ticket
إلى	B-Destination
سوسه	I-Destination
بالله	B-Politenesse


تران	B-Train
تران	B-Train


آه	B-Clarification_Req
الفين	B-Fare


زوز	B-Ticket_Numbers
زوز	B-Ticket_Numbers
زوز	B-Ticket_Numbers


تونس	B-Destination
تونس	B-Destination
فوالا	O


وقتاه	B-Dep_Hour_Req
خروج	B-Departure_Cpt
إلى	B-Destination
تونس	I-Destination
هذا	O


وقتاه	B-Dep_Hour_Req
خروج	B-Departure_Cpt
قتلك	O
هذا	O


بارك_الله_فيك	B-Politenesse


سوسه	B-Destination
نقص	B-Booking_Req


زوز	B-Ticket_Numbers
تونس	B-Destination


صباح_الخير	B-Begin_Greeting
بالله	B-Politenesse
زوز	B-Ticket_Numbers
سوسه	B-Destination


سوسه	B-Destination
ألي_روتور	B-Ticket_Type


ألي_روتور	B-Ticket_Type


حداش_ألف	B-Fare
و	I-Fare
سبعميا	I-Fare
و	I-Fare
خمسين	I-Fare


بالله	B-Politenesse
تعرفشي	B-Clarification_Req
زعمه	O
مليان	O
ولاّ	B-Choice
لا	B-Rejection


زعمه	O
مليا	O
و	B-Coordination
ولاّ	B-Choice
يفرحك	O
قلي	B-Clarification_Req
باش	O
نبدل	O
برميير	B-Class
ولاّ	B-Choice
حاجه	O


آه	B-Clarification_Req


مليان	O


بقداه	B-Price_Req
برميير	B-Class


ثم	B-Existence_Req
ثم	B-Existence_Req
تسكره	B-Ticket
خاتر	O
آن	O
و	B-Coordination
بنتي	O
هاك	O
علاه	O
الصغيره	O
خايفه	O
لا	B-Rejection


بقداه	B-Price_Req
هي	O
برميير	B-Class


أيه	B-Acceptance


وحده	B-Ticket_Numbers
إلى	B-Destination
تونس	I-Destination
بالله	B-Politenesse
ألي_روتور	B-Ticket_Type


كنفور	B-Train_Type


تسكره	B-Ticket
إلى	B-Destination
سوسه	I-Destination
بالله	B-Politenesse


بقداه	B-Price_Req
هي	O
سته	B-Fare
لاف	I-Fare


